scene_id,im_id,obj_id,score,R,t,time
1,1411,5,1.0,0.7066718339920044 0.6568331718444824 -0.2630310654640198 -0.7064679861068726 0.675501823425293 -0.21118822693824768 0.03896254673600197 0.33506375551223755 0.9413895606994629,-128.24220955371857 -176.47607624530792 755.8795809745789,-1
1,1411,6,1.0,0.634972095489502 -0.7416722178459167 0.21617761254310608 -0.7653011083602905 -0.6421014070510864 0.04494479298591614 0.10547365248203278 -0.19397969543933868 -0.9753190279006958,65.58332592248917 -141.35509729385376 747.3639249801636,-1
1,1411,7,1.0,0.8965001106262207 -0.3024359345436096 0.32375919818878174 -0.4018000662326813 -0.862899899482727 0.3065299093723297 0.1866661012172699 -0.40489059686660767 -0.8951086401939392,-284.59176421165466 -53.642816841602325 502.169132232666,-1
1,1411,8,1.0,0.4749715030193329 -0.35509055852890015 -0.8051788210868835 0.49714595079421997 0.8632501363754272 -0.08743622899055481 0.7261183857917786 -0.35876166820526123 0.5865510106086731,-319.4807171821594 -68.42610239982605 1398.0722427368164,-1
1,1412,1,1.0,-0.9734491109848022 0.2150033861398697 -0.0785515159368515 -0.22485096752643585 -0.962436318397522 0.15217949450016022 -0.042881712317466736 0.16580140590667725 0.9852264523506165,-267.4812078475952 -138.34254443645477 704.1220664978027,-1
1,1412,2,1.0,0.9257185459136963 0.3335948586463928 -0.17821264266967773 -0.3762691020965576 0.7645974159240723 -0.5232711434364319 -0.03829962760210037 0.5514575839042664 0.8333232998847961,80.19349724054337 48.84018376469612 721.3232517242432,-1
1,1412,3,1.0,0.237555593252182 -0.7541256546974182 0.6122596263885498 0.4963381588459015 0.6360445618629456 0.5908433794975281 -0.8349945545196533 0.1635296493768692 0.5253972411155701,-364.9466931819916 122.16109782457352 722.1730351448059,-1
1,1412,4,1.0,0.18574258685112 -0.29334062337875366 -0.9377905130386353 0.5754833817481995 0.8060599565505981 -0.13815273344516754 0.7964411377906799 -0.5140219926834106 0.3185323476791382,-310.84367632865906 -57.747066020965576 1400.7314443588257,-1
1,1412,5,1.0,-0.7950801849365234 -0.6044858694076538 0.04944028705358505 -0.06271164119243622 0.1630163937807083 0.9846283197402954 -0.6032534837722778 0.779758095741272 -0.1675194352865219,-227.8597503900528 95.22192180156708 823.2764005661011,-1
1,1412,6,1.0,0.7090871930122375 0.6602906584739685 -0.2474096566438675 -0.7036674618721008 0.6851522922515869 -0.18819767236709595 0.045248132199048996 0.30754271149635315 0.9504578709602356,-122.94088304042816 -168.27286779880524 750.2660751342773,-1
1,1412,7,1.0,0.6348570585250854 -0.7395227551460266 0.22374685108661652 -0.7676088213920593 -0.6366657018661499 0.07371290028095245 0.08793955296278 -0.21854721009731293 -0.971855878829956,67.64359772205353 -142.05670356750488 770.2253460884094,-1
1,1412,8,1.0,0.5119485259056091 -0.7086527347564697 -0.4855102300643921 0.7167850136756897 0.04091821238398552 0.6960927844047546 -0.4734218120574951 -0.7043702006340027 0.5288995504379272,-411.1946225166321 -79.97637242078781 725.780189037323,-1
1,1413,1,1.0,0.5112662315368652 0.7021776437759399 -0.4955334961414337 0.37352389097213745 -0.7008346319198608 -0.6077092885971069 -0.7740068435668945 0.12560760974884033 -0.620593249797821,-384.9819004535675 90.34712612628937 705.0438523292542,-1
1,1413,2,1.0,-0.6883159279823303 -0.7224339246749878 -0.06565526127815247 0.011395338922739029 -0.10126473009586334 0.9947942495346069 -0.7253215909004211 0.6839843988418579 0.07793448120355606,-183.1684559583664 85.15139669179916 709.9789381027222,-1
1,1413,3,1.0,0.9254117608070374 0.33367058634757996 -0.1796577423810959 -0.37719449400901794 0.7652599811553955 -0.5216335654258728 -0.03656889125704765 0.5504917502403259 0.8340393304824829,84.23455059528351 53.0502125620842 723.8562703132629,-1
1,1413,4,1.0,0.7956663370132446 0.5651615262031555 0.217962384223938 0.48026740550994873 -0.8078802227973938 0.3415737450122833 0.3691318929195404 -0.1670984923839569 -0.9142317175865173,-319.7686970233917 -171.90760374069214 898.3581066131592,-1
1,1413,5,1.0,0.7150604128837585 0.6476512551307678 -0.2631284296512604 -0.6980024576187134 0.682191014289856 -0.2177344411611557 0.038487859070301056 0.3393575847148895 0.9398698806762695,-119.39730495214462 -163.74067962169647 754.3113231658936,-1
1,1413,6,1.0,0.5473461747169495 -0.7050979137420654 0.4508315920829773 -0.25930580496788025 -0.6550585031509399 -0.7096892595291138 0.7957215309143066 0.27154242992401123 -0.5413797497749329,62.4777190387249 -104.40424829721451 769.8388695716858,-1
1,1413,7,1.0,0.2655980885028839 -0.16593149304389954 -0.949696958065033 0.5990322232246399 0.8002452850341797 0.02770981565117836 0.7553926706314087 -0.5762587785720825 0.3119419515132904,-305.24158477783203 -49.896493554115295 1411.7711782455444,-1
1,1413,8,1.0,-0.8678750991821289 0.3843786120414734 0.3147156536579132 -0.337638795375824 0.008310474455356598 -0.9412391185760498 -0.36440759897232056 -0.9231383204460144 0.12256866693496704,-390.66365361213684 -57.6450489461422 714.5997881889343,-1
1,1414,1,1.0,0.587609589099884 0.7938722372055054 -0.1564665585756302 -0.3345881402492523 0.06232938915491104 -0.9403008818626404 -0.7367262840270996 0.6048817038536072 0.3022455871105194,-207.8321874141693 102.30882465839386 744.0125346183777,-1
1,1414,2,1.0,0.7163383960723877 0.6333909630775452 0.2927033305168152 0.578508734703064 -0.7736716866493225 0.25837942957878113 0.39011135697364807 -0.01575569063425064 -0.9206328988075256,-312.30562925338745 -162.48703002929688 878.089427947998,-1
1,1414,3,1.0,-0.32065579295158386 -0.34009331464767456 -0.8840341567993164 0.46271413564682007 0.7581308484077454 -0.45949259400367737 0.8264839053153992 -0.5563940405845642 -0.08573301136493683,-403.76657247543335 102.23563015460968 734.781801700592,-1
1,1414,4,1.0,-0.4363502860069275 -0.7658728361129761 -0.47226840257644653 0.31616300344467163 -0.6219101548194885 0.7164279222488403 -0.8424009680747986 0.16329966485500336 0.5135113000869751,67.12271273136139 -132.7534317970276 748.5153675079346,-1
1,1414,5,1.0,0.9245837926864624 0.33745649456977844 -0.1768271028995514 -0.37886878848075867 0.7656474709510803 -0.5198483467102051 -0.04003895819187164 0.5476377010345459 0.8357570767402649,87.70294487476349 55.700238794088364 725.3760695457458,-1
1,1414,6,1.0,0.715869128704071 0.650745153427124 -0.25310519337654114 -0.6973428130149841 0.6846431493759155 -0.2120777815580368 0.03527815267443657 0.32832100987434387 0.9439071416854858,-116.49725586175919 -160.96486151218414 756.4789056777954,-1
1,1414,7,1.0,-0.9199204444885254 -0.08339245617389679 0.3831343650817871 -0.38717642426490784 0.347624808549881 -0.8539621233940125 -0.06197302043437958 -0.9339178800582886 -0.3520748019218445,-394.11601424217224 -67.16493517160416 758.176863193512,-1
1,1414,8,1.0,0.659327507019043 0.09305650740861893 -0.746074914932251 -0.33079010248184204 0.9270132780075073 -0.17670394480228424 0.6751779913902283 0.36329999566078186 0.6419875025749207,-227.91649401187897 -41.8621264398098 1142.7572965621948,-1
1,1415,1,1.0,0.5468367338180542 -0.7238221764564514 0.4207744002342224 0.380717396736145 0.6625845432281494 0.6450085043907166 -0.7456700801849365 -0.1925182044506073 0.6378971934318542,-334.62291955947876 127.46286392211914 696.348249912262,-1
1,1415,2,1.0,0.48847296833992004 0.857662558555603 -0.16065241396427155 -0.25958681106567383 -0.03294277563691139 -0.9651577472686768 -0.8330720067024231 0.5131567120552063 0.20654621720314026,-208.1817388534546 106.76807165145874 754.677414894104,-1
1,1415,3,1.0,0.9239318370819092 0.3384609818458557 -0.178309366106987 -0.3805132210254669 0.7649471163749695 -0.5196784138679504 -0.03949364647269249 0.5479965806007385 0.8355478644371033,90.95636755228043 58.439649641513824 725.9130477905273,-1
1,1415,4,1.0,-0.9584200978279114 -0.27574434876441956 -0.07345858961343765 0.2608416676521301 -0.9509400129318237 0.16635766625404358 -0.11572688072919846 0.14027944207191467 0.9833254814147949,-253.6562979221344 -125.04163384437561 716.7680263519287,-1
1,1415,5,1.0,0.3396186828613281 -0.09606454521417618 -0.9356446266174316 0.4039168953895569 0.9132679104804993 0.05284598097205162 0.8494175672531128 -0.39587005972862244 0.3489649295806885,-273.54225516319275 -38.67073729634285 1341.7723178863525,-1
1,1415,6,1.0,-0.696573793888092 0.6510323286056519 0.30156537890434265 0.712024986743927 0.6790026426315308 0.1788177192211151 -0.08834758400917053 0.33928182721138 -0.9365268349647522,-125.10468065738678 -159.5716029405594 784.0487957000732,-1
1,1415,7,1.0,-0.8753987550735474 0.3511379361152649 0.33223405480384827 -0.3689712584018707 -0.04132393002510071 -0.9285217523574829 -0.31230998039245605 -0.9354114532470703 0.1657346934080124,-382.3689818382263 -48.7334281206131 710.4583382606506,-1
1,1415,8,1.0,0.6144238114356995 -0.760221540927887 0.2110607624053955 -0.7854177355766296 -0.6147391200065613 0.07221321761608124 0.07484926283359528 -0.2101403772830963 -0.974801778793335,78.65817099809647 -132.92305171489716 777.7336239814758,-1
1,1416,1,1.0,0.5114532709121704 -0.7423523664474487 0.4328145980834961 0.37987932562828064 0.6471130847930908 0.6610114574432373 -0.770783543586731 -0.17365919053554535 0.6129723787307739,-333.01129937171936 130.8579295873642 698.346734046936,-1
1,1416,2,1.0,-0.4990341365337372 -0.7979444861412048 -0.338008314371109 0.34817373752593994 -0.5418012142181396 0.7650011777877808 -0.7935616970062256 0.2640760540962219 0.5482004880905151,74.6617242693901 -123.48321080207825 758.777379989624,-1
1,1416,3,1.0,0.7621997594833374 0.6214253306388855 -0.18133436143398285 -0.40068575739860535 0.2328801155090332 -0.8861250877380371 -0.5084314346313477 0.7480624318122864 0.4264973998069763,-188.86007368564606 108.01640897989273 731.1804890632629,-1
1,1416,4,1.0,-0.9473161697387695 -0.31657758355140686 -0.04868873208761215 0.3038879930973053 -0.9363663792610168 0.17569869756698608 -0.1012127548456192 0.15164630115032196 0.9832392930984497,-253.06394696235657 -123.4777420759201 724.114716053009,-1
1,1416,5,1.0,0.9239553809165955 0.3388561010360718 -0.17743487656116486 -0.3804987967014313 0.7668508291244507 -0.516875684261322 -0.0390804149210453 0.5450838208198547 0.8374701738357544,93.99932622909546 61.27484142780304 726.7003655433655,-1
1,1416,6,1.0,0.7140955924987793 0.6465754508972168 -0.2683429419994354 -0.6976794600486755 0.6888251900672913 -0.19688379764556885 0.057541146874427795 0.32781118154525757 0.9429892897605896,-110.313281416893 -155.05661070346832 757.2891712188721,-1
1,1416,7,1.0,0.2941102087497711 -0.11608016490936279 -0.9486963152885437 0.424107164144516 0.905375599861145 0.0207001194357872 0.8565234541893005 -0.4084371030330658 0.3155106008052826,-267.8108811378479 -31.382713466882706 1339.117169380188,-1
1,1416,8,1.0,0.5547187328338623 -0.6094522476196289 -0.5664408206939697 0.4548629820346832 0.7921789288520813 -0.406881183385849 0.6966970562934875 -0.03194833919405937 0.7166538238525391,-354.18325662612915 -57.47249349951744 671.8224883079529,-1
1,1417,1,1.0,0.4745413064956665 0.8717814087867737 -0.12168783694505692 -0.47733166813850403 0.1387094408273697 -0.8677062392234802 -0.7395707964897156 0.4698479175567627 0.48195216059684753,-198.94547760486603 111.82770133018494 747.6935982704163,-1
1,1417,2,1.0,0.49966856837272644 -0.7171935439109802 0.48576220870018005 0.34894558787345886 0.6799280047416687 0.6449301838874817 -0.792823076248169 -0.1527467668056488 0.5900000333786011,-329.83043789863586 132.19891488552094 694.268524646759,-1
1,1417,3,1.0,0.9228919744491577 0.34292179346084595 -0.17514339089393616 -0.3827047049999237 0.766650915145874 -0.5155421495437622 -0.042516786605119705 0.5428178310394287 0.8387736678123474,96.74642980098724 64.01044130325317 726.2006402015686,-1
1,1417,4,1.0,-0.9553899765014648 -0.2913021147251129 -0.04871508479118347 0.27830207347869873 -0.9431447982788086 0.18173083662986755 -0.09888394176959991 0.16006630659103394 0.9821410179138184,-251.68761610984802 -121.20871245861053 726.4938354492188,-1
1,1417,5,1.0,0.9651622176170349 0.0712234377861023 0.2517717182636261 -0.10178904980421066 0.9886466264724731 0.11052924394607544 -0.24104100465774536 -0.1323062628507614 0.9614542126655579,-209.33370292186737 -22.94285222887993 1183.5055351257324,-1
1,1417,6,1.0,0.7137377858161926 0.6482975482940674 -0.26512035727500916 -0.6975354552268982 0.6921928524971008 -0.1852387636899948 0.06342457979917526 0.3171427249908447 0.9462546110153198,-107.91194438934326 -152.33825147151947 759.1138482093811,-1
1,1417,7,1.0,-0.7980789542198181 0.5153768062591553 0.3121805787086487 -0.3627307713031769 0.002774872351437807 -0.9318900108337402 -0.48114073276519775 -0.8569592833518982 0.1847284734249115,-376.90070271492004 -43.19167137145996 706.7199945449829,-1
1,1417,8,1.0,-0.5985649824142456 -0.7570163607597351 -0.26200446486473083 0.5385104417800903 -0.6223859786987305 0.5680162906646729 -0.5930653810501099 0.19890253245830536 0.7801994681358337,72.40184396505356 -113.14133554697037 749.3845224380493,-1
1,1418,1,1.0,-0.5689935088157654 -0.8211076259613037 0.0450381338596344 -0.28168413043022156 0.1431550234556198 -0.948767900466919 0.7725932598114014 -0.5525293350219727 -0.3127473294734955,-158.54276716709137 100.80647468566895 691.5007829666138,-1
1,1418,2,1.0,0.494291752576828 0.702578067779541 -0.5119178295135498 0.3728145956993103 -0.7033122777938843 -0.6052778959274292 -0.7852930426597595 0.10833345353603363 -0.6095728278160095,-362.7341389656067 100.90885311365128 688.7807846069336,-1
1,1418,3,1.0,0.8855387568473816 -0.16185501217842102 -0.4354584515094757 -0.43176451325416565 -0.6327022910118103 -0.6428585648536682 -0.1714656949043274 0.7572917938232422 -0.630165696144104,111.54211312532425 90.66740423440933 751.4742612838745,-1
1,1418,4,1.0,-0.9528635144233704 -0.29787519574165344 -0.057632412761449814 0.28314408659935 -0.9413013458251953 0.18379713594913483 -0.10899806767702103 0.15881530940532684 0.9812732338905334,-246.68008089065552 -117.39704757928848 720.1417684555054,-1
1,1418,5,1.0,0.7144788503646851 0.6452281475067139 -0.27055656909942627 -0.6957480311393738 0.6960356831550598 -0.17739573121070862 0.07385627925395966 0.3149847090244293 0.9462188482284546,-104.52448576688766 -148.71108531951904 753.757119178772,-1
1,1418,6,1.0,-0.8679995536804199 0.2662665843963623 0.4191408157348633 -0.38031598925590515 0.18624162673950195 -0.9059104323387146 -0.3192751407623291 -0.9457358121871948 -0.06039220094680786,-379.1651427745819 -42.630355805158615 723.6917018890381,-1
1,1418,7,1.0,0.5960352420806885 -0.7684381604194641 0.2329050898551941 -0.7433387041091919 -0.6377397775650024 -0.20183095335960388 0.3036274313926697 -0.05282901972532272 -0.9513251781463623,82.35233277082443 -109.8441481590271 787.0516180992126,-1
1,1418,8,1.0,0.38321536779403687 0.3473323583602905 0.8558657169342041 -0.8555464148521423 0.48270556330680847 0.18717807531356812 -0.3481181561946869 -0.8039624691009521 0.4821391701698303,-248.698890209198 -27.111759409308434 1543.4393882751465,-1
1,1419,1,1.0,0.2756926715373993 -0.9599597454071045 0.049710195511579514 0.20317229628562927 0.007647407706826925 -0.9791132211685181 0.9395290613174438 0.28003403544425964 0.19714555144309998,-159.8450094461441 108.0123782157898 696.4357495307922,-1
1,1419,2,1.0,0.46844154596328735 -0.7434173822402954 0.47738152742385864 0.38491395115852356 0.6580862402915955 0.6471196413040161 -0.795238196849823 -0.1193869560956955 0.5944266319274902,-326.151967048645 136.7405354976654 694.2224502563477,-1
1,1419,3,1.0,0.9236863255500793 0.3420572578907013 -0.17262788116931915 -0.380903959274292 0.7710815072059631 -0.5102406740188599 -0.04142134636640549 0.5370568633079529 0.8425284028053284,101.69338434934616 68.7607005238533 726.2197732925415,-1
1,1419,4,1.0,-0.9637426137924194 -0.2623990476131439 -0.04844764620065689 0.25059768557548523 -0.9524247646331787 0.17345912754535675 -0.09165824204683304 0.1550290733575821 0.9836486577987671,-245.5959916114807 -115.854412317276 720.5286622047424,-1
1,1419,5,1.0,-0.6753900051116943 -0.5700514316558838 -0.46785658597946167 -0.6790684461593628 0.728148341178894 0.09309296309947968 0.28760114312171936 0.38058069348335266 -0.8788880109786987,-235.89091002941132 -26.080550625920296 1219.9451923370361,-1
1,1419,6,1.0,0.6025498509407043 -0.743867814540863 0.2891271710395813 -0.7730028033256531 -0.6340748071670532 -0.020389195531606674 0.19849511981010437 -0.21121063828468323 -0.9570735096931458,87.54768967628479 -121.07126414775848 788.7200117111206,-1
1,1419,7,1.0,-0.7100595831871033 0.7041295766830444 0.004113532602787018 0.6938058137893677 0.6986276507377625 0.17479385435581207 0.12020371854305267 0.12696804106235504 -0.9845963716506958,-111.62267625331879 -148.82680773735046 785.7725620269775,-1
1,1419,8,1.0,-0.8705277442932129 0.3212534189224243 0.37279725074768066 -0.3211936354637146 0.20303770899772644 -0.9249920845031738 -0.3728487193584442 -0.9249714016914368 -0.07356540113687515,-387.9793882369995 -43.869443237781525 747.9925155639648,-1
1,1420,1,1.0,-0.6276112794876099 -0.7626240253448486 0.1565525084733963 -0.3100634813308716 0.06040076166391373 -0.9487951993942261 0.7141181826591492 -0.6440158486366272 -0.27437007427215576,-161.8688553571701 109.7627654671669 715.1520252227783,-1
1,1420,2,1.0,0.4906521737575531 -0.7433925271034241 0.45456352829933167 0.38447311520576477 0.6528458595275879 0.652665913105011 -0.7819468975067139 -0.14546449482440948 0.6061347126960754,-322.4683701992035 138.78732919692993 693.0025815963745,-1
1,1420,3,1.0,0.9237385392189026 0.342403769493103 -0.1716592013835907 -0.3807263970375061 0.7718096971511841 -0.509271502494812 -0.04188825190067291 0.5357888340950012 0.8433123826980591,103.8888469338417 70.64269483089447 726.5241742134094,-1
1,1420,4,1.0,-0.9955214262008667 -0.07682766020298004 -0.0550888329744339 0.06638134270906448 -0.9829819798469543 0.17128978669643402 -0.0673111081123352 0.1668657809495926 0.9836793541908264,-247.2057044506073 -115.1566281914711 722.0751047134399,-1
1,1420,5,1.0,0.607024073600769 -0.7436510920524597 0.2801874876022339 -0.7822211980819702 -0.6213306188583374 0.045590728521347046 0.14018544554710388 -0.24684324860572815 -0.9588621854782104,90.25648236274719 -121.92679196596146 790.8225655555725,-1
1,1420,6,1.0,-0.789577841758728 -0.3740116059780121 -0.48649999499320984 -0.3674283027648926 0.9231191277503967 -0.11334837228059769 0.4914909899234772 0.08925650268793106 -0.866296648979187,-195.98954916000366 -15.13743307441473 1082.563877105713,-1
1,1420,7,1.0,-0.7167267203330994 0.6963919401168823 0.03662339597940445 0.6970343589782715 0.7138187885284424 0.06786694377660751 0.02111952006816864 0.07416980713605881 -0.9970219731330872,-110.17630249261856 -147.38626778125763 798.5749244689941,-1
1,1420,8,1.0,-0.7998155951499939 0.5422137975692749 0.2574863135814667 -0.36793655157089233 -0.10394059121608734 -0.9240232706069946 -0.47425493597984314 -0.8337870240211487 0.28263360261917114,-365.9937381744385 -36.728277802467346 697.3109245300293,-1
1,1421,1,1.0,-0.059861332178115845 0.5516154170036316 -0.8319478034973145 -0.9981759190559387 -0.03961479291319847 0.04555577039718628 -0.007828185334801674 0.8331574201583862 0.5529806017875671,-189.48334455490112 116.15440994501114 753.0182600021362,-1
1,1421,2,1.0,-0.27112555503845215 -0.6806514263153076 0.6805915832519531 0.7661954760551453 0.2753669321537018 0.5806184411048889 -0.5826109647750854 0.6788865327835083 0.4468528628349304,-376.0591745376587 155.43383359909058 774.6730446815491,-1
1,1421,3,1.0,0.9230279326438904 0.34404999017715454 -0.17218928039073944 -0.3824787139892578 0.7722073197364807 -0.5073518753051758 -0.04158860445022583 0.5341587066650391 0.8443605899810791,105.7472974061966 72.28824496269226 725.7301807403564,-1
1,1421,4,1.0,-0.7802830934524536 -0.6254041790962219 -0.0052871257066726685 0.6035149097442627 -0.7551372647285461 0.25600266456604004 -0.1640976369380951 0.19656366109848022 0.9666615724563599,-233.05143415927887 -113.0611002445221 714.492917060852,-1
1,1421,5,1.0,0.1553276777267456 0.6603957414627075 0.7346773743629456 0.22787100076675415 0.6996951103210449 -0.6771275997161865 -0.961222231388092 0.272588312625885 -0.0418030321598053,-98.74061495065689 -116.37896299362183 658.5847735404968,-1
1,1421,6,1.0,-0.8401003479957581 -0.25432270765304565 -0.4791152775287628 -0.24762646853923798 0.9656782746315002 -0.07840042561292648 0.48261019587516785 0.052777379751205444 -0.8742436170578003,-187.45408952236176 -14.626343734562397 1052.6989698410034,-1
1,1421,7,1.0,0.5563477277755737 -0.7994139790534973 0.2267480492591858 -0.8265498876571655 -0.5604434609413147 0.0521409809589386 0.08539721369743347 -0.21642708778381348 -0.9725568294525146,91.15704894065857 -113.69828879833221 779.5442938804626,-1
1,1421,8,1.0,-0.8056065440177917 0.5259541273117065 0.2727092206478119 -0.3755919337272644 -0.0974164605140686 -0.9216510057449341 -0.45817986130714417 -0.844915509223938 0.2760234773159027,-362.2082769870758 -33.53350982069969 691.6972994804382,-1
1,1422,1,1.0,-0.09200790524482727 -0.9941948652267456 -0.055778808891773224 0.31448063254356384 0.02413710579276085 -0.9489570260047913 0.9447944164276123 -0.10485291481018066 0.3104342222213745,-148.75684678554535 110.43709516525269 677.8595447540283,-1
1,1422,2,1.0,0.5146318078041077 -0.7116065621376038 0.47829926013946533 0.3218379318714142 0.6773741245269775 0.6615017652511597 -0.7947165966033936 -0.18649500608444214 0.577620267868042,-314.82845544815063 140.0580257177353 683.5566163063049,-1
1,1422,3,1.0,0.9223048090934753 0.34730401635169983 -0.16951102018356323 -0.38384172320365906 0.7722214460372925 -0.5063000917434692 -0.04493996128439903 0.5320282578468323 0.8455331325531006,107.46600478887558 73.58123362064362 724.9812483787537,-1
1,1422,4,1.0,-0.6162843704223633 0.7869223356246948 -0.030770443379878998 0.7834657430648804 0.6086791753768921 -0.12526364624500275 -0.0798434466123581 -0.10130563378334045 -0.9916461706161499,-259.2398226261139 -126.89089775085449 781.7625999450684,-1
1,1422,5,1.0,0.6101704835891724 -0.7571027874946594 0.2334258258342743 -0.7846413254737854 -0.6182600259780884 0.045747675001621246 0.10968214273452759 -0.21106940507888794 -0.9712978601455688,96.12321108579636 -118.39393526315689 788.1734371185303,-1
1,1422,6,1.0,0.7191535830497742 0.6504769325256348 -0.24433143436908722 -0.6929633617401123 0.6973004937171936 -0.18323157727718353 0.051184505224227905 0.30108439922332764 0.9522227644920349,-97.26271778345108 -142.52671599388123 759.731113910675,-1
1,1422,7,1.0,-0.7885369062423706 0.5567874312400818 0.2611464560031891 -0.3805742859840393 -0.10823026299476624 -0.9183950424194336 -0.48308685421943665 -0.823573887348175 0.29724249243736267,-360.22821068763733 -32.00918808579445 689.5921230316162,-1
1,1422,8,1.0,-0.840948760509491 -0.21293652057647705 -0.49745696783065796 -0.19097548723220825 0.9769536852836609 -0.0953420028090477 0.5062941908836365 0.01482430100440979 -0.8622335195541382,-182.632714509964 -14.096371829509735 1046.8765497207642,-1
1,1423,1,1.0,0.7057288289070129 0.706141471862793 -0.05754132196307182 -0.4130023121833801 0.3440476059913635 -0.8432439565658569 -0.575652539730072 0.6188662648200989 0.5344423651695251,-181.50126934051514 125.7743090391159 757.2611570358276,-1
1,1423,2,1.0,0.4453459084033966 -0.756780743598938 0.4784873127937317 0.4017757177352905 0.6464938521385193 0.6485539674758911 -0.800152063369751 -0.09658628702163696 0.5919694304466248,-316.0732090473175 142.8680568933487 688.2326006889343,-1
1,1423,3,1.0,0.9221035242080688 0.3476639986038208 -0.16986705362796783 -0.3843856155872345 0.7726320028305054 -0.5052597522735596 -0.0444159172475338 0.5311962366104126 0.8460837602615356,109.29873585700989 74.73931461572647 725.6098985671997,-1
1,1423,4,1.0,-0.5696442127227783 -0.7669249773025513 -0.29551950097084045 0.41454923152923584 -0.5785770416259766 0.7024227380752563 -0.709686279296875 0.27762365341186523 0.6475110054016113,90.69781750440598 -109.20432209968567 768.4021592140198,-1
1,1423,5,1.0,-0.6263976693153381 0.7785942554473877 -0.03763967007398605 0.7746108770370483 0.616338312625885 -0.14179235696792603 -0.08719993382692337 -0.11797450482845306 -0.9891805648803711,-259.2321038246155 -126.5982836484909 787.0970964431763,-1
1,1423,6,1.0,0.7120705842971802 0.6571446061134338 -0.2472180277109146 -0.6982925534248352 0.6995052695274353 -0.15192082524299622 0.07309635728597641 0.28080883622169495 0.9569761753082275,-95.51403671503067 -140.28464257717133 754.6655535697937,-1
1,1423,7,1.0,-0.9064192771911621 -0.07666798681020737 0.4153624475002289 -0.020214077085256577 0.9901353716850281 0.13864821195602417 -0.42189502716064453 0.11727725714445114 -0.8990277051925659,-235.47238111495972 -4.742555320262909 1288.0271673202515,-1
1,1423,8,1.0,-0.8582175374031067 0.3315315544605255 0.3918539881706238 -0.3593882918357849 0.15694312751293182 -0.919896125793457 -0.36647340655326843 -0.9302986860275269 -0.015542764216661453,-370.4109191894531 -33.76004099845886 721.8015193939209,-1
1,1424,1,1.0,0.01692093163728714 0.4942677915096283 -0.8691450953483582 -0.9988526105880737 0.047306325286626816 0.0074561480432748795 0.044801391661167145 0.8680216670036316 0.49450117349624634,-182.62723088264465 121.50406092405319 756.503701210022,-1
1,1424,2,1.0,0.47373947501182556 -0.7520103454589844 0.4583134353160858 0.395601749420166 0.6466740965843201 0.6521593928337097 -0.7868101000785828 -0.1276441216468811 0.6038517951965332,-311.789333820343 142.70862936973572 682.5106739997864,-1
1,1424,3,1.0,0.9210268259048462 0.3500922620296478 -0.17071932554244995 -0.3868553638458252 0.7712418437004089 -0.5054988265037537 -0.04530534893274307 0.5316216349601746 0.8457694053649902,110.81034690141678 75.57577639818192 724.7286438941956,-1
1,1424,4,1.0,0.16496634483337402 0.654911458492279 0.7374802827835083 0.2179112434387207 0.7050453424453735 -0.6748523712158203 -0.9619255661964417 0.2720331847667694 -0.026403803378343582,-95.65216302871704 -114.06205594539642 663.3012890815735,-1
1,1424,5,1.0,-0.6289483904838562 0.7769454717636108 -0.027921490371227264 0.7719590663909912 0.6198459267616272 -0.14096121490001678 -0.09221214801073074 -0.1102115735411644 -0.9896212816238403,-256.6360831260681 -124.56970661878586 781.2976241111755,-1
1,1424,6,1.0,-0.5707492828369141 -0.7579005360603333 -0.31596237421035767 0.47730332612991333 -0.619327187538147 0.623390257358551 -0.66815185546875 0.20498964190483093 0.7152288556098938,91.67727828025818 -108.33996534347534 767.8501009941101,-1
1,1424,7,1.0,-0.8373934626579285 0.36001986265182495 0.4112882912158966 -0.36929595470428467 0.18209941685199738 -0.911296010017395 -0.4029799997806549 -0.9150004386901855 -0.019534990191459656,-367.4672245979309 -31.17930330336094 713.9101028442383,-1
1,1424,8,1.0,-0.8034835457801819 -0.34665241837501526 -0.48399022221565247 -0.3697837293148041 0.927739143371582 -0.05059581995010376 0.46655577421188354 0.13831877708435059 -0.8736094236373901,-179.32549118995667 -7.171220146119595 1050.6633520126343,-1
1,1425,1,1.0,0.7038202285766602 0.7080570459365845 -0.05738024041056633 -0.3877411186695099 0.31522560119628906 -0.8661928176879883 -0.5952261686325073 0.6318926215171814 0.4964049160480499,-180.05289137363434 128.6756843328476 764.3388509750366,-1
1,1425,2,1.0,0.9211323857307434 0.35071131587028503 -0.1688697636127472 -0.3865136206150055 0.7727507948875427 -0.5034517049789429 -0.04607194662094116 0.5290160179138184 0.8473602533340454,112.15752363204956 76.16747170686722 724.2984771728516,-1
1,1425,3,1.0,0.47075796127319336 -0.744159996509552 0.47393348813056946 0.39350447058677673 0.6578887104988098 0.6421344876289368 -0.7896462678909302 -0.11579500883817673 0.6025366187095642,-315.6183362007141 145.85453271865845 693.8537359237671,-1
1,1425,4,1.0,-0.6255317330360413 0.7797943949699402 -0.025113657116889954 0.7750328779220581 0.6173699498176575 -0.13482654094696045 -0.08963257819414139 -0.10380219668149948 -0.9905508756637573,-255.60542941093445 -124.15798008441925 781.8134427070618,-1
