scene_id,im_id,obj_id,score,R,t
1,0,1,1.0,"0.9411652684211731, 0.31569620966911316, -0.12059815227985382, -0.2219788134098053, 0.8465758562088013, 0.4837716221809387, 0.2548202872276306, -0.42853882908821106, 0.8668456077575684","-0.0517236702144146, -0.09717056900262833, 0.3940333127975464",-1
1,0,3,1.0,"0.7115828394889832, 0.6430625319480896, -0.2830556631088257, -0.3004896640777588, 0.642704963684082, 0.7047242522239685, 0.6351030468940735, -0.416414350271225, 0.6505714058876038","-0.2449132353067398, -0.17180706560611725, 0.6130396127700806",-1
1,0,6,1.0,"-0.9766522645950317, -0.2144835889339447, -0.012130608782172203, -0.09289009869098663, 0.47254228591918945, -0.8763989806175232, 0.19370543956756592, -0.8548102378845215, -0.4814329147338867","-0.2620300352573395, -0.1339491754770279, 0.45787420868873596",-1
1,0,8,1.0,"-0.6242176294326782, -0.7327093482017517, 0.2710895538330078, -0.18948623538017273, -0.19464117288589478, -0.9623979330062866, 0.7579230070114136, -0.6521133780479431, -0.017339855432510376","-0.08771829307079315, -0.11602049320936203, 0.5592010021209717",-1
1,2,1,1.0,"0.9417228698730469, 0.31522315740585327, -0.11744047701358795, -0.22377319633960724, 0.8477053046226501, 0.48095861077308655, 0.2511642575263977, -0.42664971947669983, 0.8688420653343201","-0.051502473652362823, -0.09771692752838135, 0.39368340373039246",-1
1,2,3,1.0,"0.724114179611206, 0.6285413503646851, -0.28389155864715576, -0.2766023874282837, 0.6417406797409058, 0.7153042554855347, 0.6317830085754395, -0.4394368529319763, 0.6385495662689209","-0.24548225104808807, -0.17314085364341736, 0.6147933602333069",-1
1,2,6,1.0,"-0.6155151724815369, -0.7432026863098145, 0.2622806429862976, -0.18943530321121216, -0.18352071940898895, -0.964590311050415, 0.7650198340415955, -0.6434051990509033, -0.027828991413116455","-0.08683891594409943, -0.11667632311582565, 0.5579931139945984",-1
1,2,8,1.0,"-0.9739711880683899, -0.22630257904529572, 0.012941816821694374, -0.14013883471488953, 0.5562939643859863, -0.8190838694572449, 0.17816130816936493, -0.7995775938034058, -0.5735279321670532","-0.2540541887283325, -0.13229747116565704, 0.44197365641593933",-1
1,4,1,1.0,"0.9407973289489746, 0.31766512989997864, -0.11827655136585236, -0.22538073360919952, 0.846846878528595, 0.4817197918891907, 0.25318771600723267, -0.4265434443950653, 0.8683068156242371","-0.0514228455722332, -0.09775055199861526, 0.3933258354663849",-1
1,4,3,1.0,"0.7104170322418213, 0.6406805515289307, -0.2912665605545044, -0.2982964813709259, 0.6489583253860474, 0.6999087929725647, 0.6374377608299255, -0.41034331917762756, 0.6521437168121338","-0.24527901411056519, -0.17286933958530426, 0.6132752895355225",-1
1,4,6,1.0,"-0.9753586053848267, -0.21872317790985107, 0.028909672051668167, -0.15553590655326843, 0.588742733001709, -0.7932153344154358, 0.15647423267364502, -0.7781659960746765, -0.608254611492157","-0.25104451179504395, -0.13144467771053314, 0.4344427287578583",-1
1,4,8,1.0,"-0.6345940232276917, -0.7247370481491089, 0.2684152126312256, -0.199247807264328, -0.18214622139930725, -0.9628722667694092, 0.7467199563980103, -0.6645142436027527, -0.02881339192390442","-0.0892723798751831, -0.11894470453262329, 0.563385009765625",-1
1,5,1,1.0,"0.9415968656539917, 0.31422847509384155, -0.1210622787475586, -0.22038602828979492, 0.8468632698059082, 0.48399677872657776, 0.25460872054100037, -0.42904937267303467, 0.8666551113128662","-0.0513409748673439, -0.09812789410352707, 0.39273789525032043",-1
1,5,3,1.0,"0.7125730514526367, 0.6397224068641663, -0.2880886197090149, -0.3029128313064575, 0.6508938074111938, 0.6961185336112976, 0.63283771276474, -0.4087696075439453, 0.6575894355773926","-0.24546507000923157, -0.17352774739265442, 0.6132344603538513",-1
1,5,6,1.0,"-0.6436886787414551, -0.7097960114479065, 0.28610262274742126, -0.1754976511001587, -0.2269781231880188, -0.9579570293426514, 0.744892954826355, -0.6668363213539124, 0.021535754203796387","-0.08983130753040314, -0.12504656612873077, 0.5767248272895813",-1
1,5,8,1.0,"-0.9748759865760803, -0.22158171236515045, 0.022768784314393997, -0.15224352478981018, 0.5881996750831604, -0.7942562699317932, 0.1626000702381134, -0.7777677178382874, -0.6071560978889465","-0.24825230240821838, -0.13017858564853668, 0.42833974957466125",-1
1,6,1,1.0,"0.940902590751648, 0.31751683354377747, -0.11783621460199356, -0.22578683495521545, 0.8474124073982239, 0.4805334508419037, 0.25243332982063293, -0.4255293607711792, 0.8690236806869507","-0.05125710368156433, -0.09810081869363785, 0.39246344566345215",-1
